brats_name,ED,TC,ET,WT
BraTS-GLI-00196-000_AUCseg_cc.nii.gz,0.7467,0.5613,0.894,0.818
BraTS-GLI-00196-000_AUCseg_t2.nii.gz,0.7632,0.053,0.894,0.818
BraTS-GLI-00266-000_AUCseg_cc.nii.gz,0.8404,0.9057,0.8153,0.9266
BraTS-GLI-00266-000_AUCseg_t2.nii.gz,0.5658,0.4776,0.8153,0.9255
BraTS-GLI-00061-000_AUCseg_cc.nii.gz,0.0231,0.016,0.4062,0.5392
BraTS-GLI-00061-000_AUCseg_t2.nii.gz,0.0889,0,0.4062,0.4716
BraTS-GLI-00150-000_AUCseg_cc.nii.gz,0.8946,0.0774,0.8864,0.9314
BraTS-GLI-00150-000_AUCseg_t2.nii.gz,0.6883,0.1287,0.8864,0.9314
BraTS-GLI-01344-000_AUCseg_cc.nii.gz,0.2709,0,0.7104,0.3463
BraTS-GLI-01344-000_AUCseg_t2.nii.gz,0.3184,0.0002,0.7104,0.3463
BraTS-GLI-01664-000_AUCseg_cc.nii.gz,0.0052,0.0009,0.1677,0.9552
BraTS-GLI-01664-000_AUCseg_t2.nii.gz,0.0183,0.8235,0.1677,0.9552
BraTS-GLI-00528-000_AUCseg_cc.nii.gz,0.3375,0.1415,0.3945,0.3702
BraTS-GLI-00528-000_AUCseg_t2.nii.gz,0.1374,0.0213,0.3945,0.37
BraTS-GLI-01271-000_AUCseg_cc.nii.gz,0.7483,0.3827,0.6544,0.8323
BraTS-GLI-01271-000_AUCseg_t2.nii.gz,0.4227,0.2168,0.6544,0.8319
BraTS-GLI-01142-000_AUCseg_cc.nii.gz,0.753,0.74,0.8963,0.919
BraTS-GLI-01142-000_AUCseg_t2.nii.gz,0.5076,0.5086,0.8963,0.919
BraTS-GLI-01338-000_AUCseg_cc.nii.gz,0.5284,0.3197,0.8345,0.8958
BraTS-GLI-01338-000_AUCseg_t2.nii.gz,0.6704,0.7893,0.8345,0.8959
BraTS-GLI-01117-000_AUCseg_cc.nii.gz,0.2482,0.1208,0.6957,0.854
BraTS-GLI-01117-000_AUCseg_t2.nii.gz,0.2669,0.4789,0.6957,0.854
BraTS-GLI-00680-001_AUCseg_cc.nii.gz,0.9148,0.3684,0.7021,0.9389
BraTS-GLI-00680-001_AUCseg_t2.nii.gz,0.551,0.0096,0.7021,0.9389
BraTS-GLI-01061-000_AUCseg_cc.nii.gz,0.9172,0.964,0.8668,0.9419
BraTS-GLI-01061-000_AUCseg_t2.nii.gz,0.5512,0.2598,0.8668,0.941
BraTS-GLI-00688-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-00688-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-01184-000_AUCseg_cc.nii.gz,0.0491,0.0378,0.7283,0.1684
BraTS-GLI-01184-000_AUCseg_t2.nii.gz,0.0534,0.1289,0.7283,0.1684
BraTS-GLI-00495-001_AUCseg_cc.nii.gz,0.7438,0.0176,0.8814,0.9365
BraTS-GLI-00495-001_AUCseg_t2.nii.gz,0.5514,0.5072,0.8814,0.9365
BraTS-GLI-00735-001_AUCseg_cc.nii.gz,0.1356,0,0,0.3572
BraTS-GLI-00735-001_AUCseg_t2.nii.gz,0.0301,0,0,0.3589
BraTS-GLI-01200-000_AUCseg_cc.nii.gz,0.4151,0.0093,0.6765,0.7998
BraTS-GLI-01200-000_AUCseg_t2.nii.gz,0.4974,0.8147,0.6765,0.7998
BraTS-GLI-00299-000_AUCseg_cc.nii.gz,0.8145,0.2615,0.6517,0.8565
BraTS-GLI-00299-000_AUCseg_t2.nii.gz,0.6236,0.105,0.6517,0.8565
BraTS-GLI-01259-000_AUCseg_cc.nii.gz,0.8019,0.5061,0.8248,0.8654
BraTS-GLI-01259-000_AUCseg_t2.nii.gz,0.4854,0.2273,0.8248,0.8654
BraTS-GLI-01027-001_AUCseg_cc.nii.gz,0.4419,0,0.2567,0.4248
BraTS-GLI-01027-001_AUCseg_t2.nii.gz,0.295,0.0116,0.2567,0.4251
BraTS-GLI-00768-001_AUCseg_cc.nii.gz,0.5663,0,0.3124,0.6694
BraTS-GLI-00768-001_AUCseg_t2.nii.gz,0.1029,0.0017,0.3124,0.6695
BraTS-GLI-00667-000_AUCseg_cc.nii.gz,0.2675,0,0.4241,0.2788
BraTS-GLI-00667-000_AUCseg_t2.nii.gz,0.0584,0.0124,0.4241,0.2788
BraTS-GLI-01487-000_AUCseg_cc.nii.gz,0.837,0,0.8613,0.8882
BraTS-GLI-01487-000_AUCseg_t2.nii.gz,0.4192,0.1829,0.8613,0.8882
BraTS-GLI-00338-000_AUCseg_cc.nii.gz,0.8505,0,0.4463,0.856
BraTS-GLI-00338-000_AUCseg_t2.nii.gz,0.3907,0.0002,0.4463,0.8561
BraTS-GLI-00127-000_AUCseg_cc.nii.gz,0.8638,0,0.3086,0.9129
BraTS-GLI-00127-000_AUCseg_t2.nii.gz,0.4258,0.0735,0.3086,0.9129
BraTS-GLI-01223-000_AUCseg_cc.nii.gz,0.737,0.7804,0.8083,0.8702
BraTS-GLI-01223-000_AUCseg_t2.nii.gz,0.4032,0.2821,0.8083,0.8702
BraTS-GLI-01046-000_AUCseg_cc.nii.gz,0.6116,0.1242,0.8543,0.8516
BraTS-GLI-01046-000_AUCseg_t2.nii.gz,0.5449,0.3071,0.8543,0.8517
BraTS-GLI-01296-000_AUCseg_cc.nii.gz,0.4737,0.0121,0.675,0.5322
BraTS-GLI-01296-000_AUCseg_t2.nii.gz,0.3671,0.0494,0.675,0.5322
BraTS-GLI-01402-000_AUCseg_cc.nii.gz,0.8398,0.8599,0.4359,0.8117
BraTS-GLI-01402-000_AUCseg_t2.nii.gz,0.4586,0.013,0.4359,0.8117
BraTS-GLI-00238-000_AUCseg_cc.nii.gz,0.6299,0.2871,0.9133,0.7646
BraTS-GLI-00238-000_AUCseg_t2.nii.gz,0.6807,0.0419,0.9133,0.7646
BraTS-GLI-01051-000_AUCseg_cc.nii.gz,0.6786,0.143,0.501,0.8337
BraTS-GLI-01051-000_AUCseg_t2.nii.gz,0.2963,0.3564,0.501,0.8337
BraTS-GLI-00259-000_AUCseg_cc.nii.gz,0.8482,0.9502,0.8719,0.8893
BraTS-GLI-00259-000_AUCseg_t2.nii.gz,0.8567,0.8036,0.8719,0.8893
BraTS-GLI-00359-000_AUCseg_cc.nii.gz,0.7393,0.1934,0.7966,0.7652
BraTS-GLI-00359-000_AUCseg_t2.nii.gz,0.3483,0.0158,0.7966,0.7652
BraTS-GLI-00613-000_AUCseg_cc.nii.gz,0.2219,0.0016,0.1027,0.2683
BraTS-GLI-00613-000_AUCseg_t2.nii.gz,0.252,0.0294,0.1027,0.2683
BraTS-GLI-00177-000_AUCseg_cc.nii.gz,0.7154,0.0146,0.8823,0.9354
BraTS-GLI-00177-000_AUCseg_t2.nii.gz,0.7042,0.6204,0.8823,0.9354
BraTS-GLI-01186-000_AUCseg_cc.nii.gz,0.0571,0,0.0652,0.1197
BraTS-GLI-01186-000_AUCseg_t2.nii.gz,0.0278,0,0.0652,0.1202
BraTS-GLI-00742-000_AUCseg_cc.nii.gz,0.5393,0.0127,0.3274,0.5827
BraTS-GLI-00742-000_AUCseg_t2.nii.gz,0.1995,0.1019,0.3274,0.5826
BraTS-GLI-01002-000_AUCseg_cc.nii.gz,0.4492,0.5731,0.6897,0.6376
BraTS-GLI-01002-000_AUCseg_t2.nii.gz,0.3311,0.3463,0.6897,0.6374
BraTS-GLI-00578-000_AUCseg_cc.nii.gz,0.7676,0.0009,0.7018,0.7461
BraTS-GLI-00578-000_AUCseg_t2.nii.gz,0.7477,0.0849,0.7018,0.7462
BraTS-GLI-00607-000_AUCseg_cc.nii.gz,0.6503,0,0.8099,0.6709
BraTS-GLI-00607-000_AUCseg_t2.nii.gz,0.2954,0.0007,0.8099,0.6709
BraTS-GLI-01250-000_AUCseg_cc.nii.gz,0.6815,0.8012,0.7748,0.8505
BraTS-GLI-01250-000_AUCseg_t2.nii.gz,0.6408,0.483,0.7748,0.8506
BraTS-GLI-00171-000_AUCseg_cc.nii.gz,0.6185,0,0.6452,0.7997
BraTS-GLI-00171-000_AUCseg_t2.nii.gz,0.6217,0,0.6452,0.7997
BraTS-GLI-00607-001_AUCseg_cc.nii.gz,0.6974,0,0.1536,0.7302
BraTS-GLI-00607-001_AUCseg_t2.nii.gz,0.451,0.0001,0.1536,0.7309
BraTS-GLI-01349-000_AUCseg_cc.nii.gz,0.0263,0,0.0411,0.0285
BraTS-GLI-01349-000_AUCseg_t2.nii.gz,0.03,0,0.0411,0.0285
BraTS-GLI-01273-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-01273-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-01163-000_AUCseg_cc.nii.gz,0.5812,0.415,0.7528,0.7578
BraTS-GLI-01163-000_AUCseg_t2.nii.gz,0.6032,0.4791,0.7528,0.7577
BraTS-GLI-00210-000_AUCseg_cc.nii.gz,0.2818,0.1239,0.716,0.9115
BraTS-GLI-00210-000_AUCseg_t2.nii.gz,0.4697,0.4639,0.716,0.9115
BraTS-GLI-01331-000_AUCseg_cc.nii.gz,0.7878,0.4123,0.5437,0.8435
BraTS-GLI-01331-000_AUCseg_t2.nii.gz,0.76,0.3405,0.5437,0.8435
BraTS-GLI-00251-000_AUCseg_cc.nii.gz,0.5543,0,0.6736,0.9143
BraTS-GLI-00251-000_AUCseg_t2.nii.gz,0.7256,0.8226,0.6736,0.9143
BraTS-GLI-00452-000_AUCseg_cc.nii.gz,0.8641,0.0033,0.2165,0.825
BraTS-GLI-00452-000_AUCseg_t2.nii.gz,0.2161,0.0113,0.2165,0.825
BraTS-GLI-01434-000_AUCseg_cc.nii.gz,0.387,0,0,0.2297
BraTS-GLI-01434-000_AUCseg_t2.nii.gz,0.1356,0.0369,0,0.2304
BraTS-GLI-00090-001_AUCseg_cc.nii.gz,0.9133,0.6013,0.5681,0.9306
BraTS-GLI-00090-001_AUCseg_t2.nii.gz,0.5002,0.0464,0.5681,0.9307
BraTS-GLI-00313-000_AUCseg_cc.nii.gz,0.7843,0.3299,0.5919,0.8644
BraTS-GLI-00313-000_AUCseg_t2.nii.gz,0.6938,0.1888,0.5919,0.8644
BraTS-GLI-00102-000_AUCseg_cc.nii.gz,0.0784,0,0.0132,0.0807
BraTS-GLI-00102-000_AUCseg_t2.nii.gz,0.067,0.0054,0.0132,0.0807
BraTS-GLI-00645-000_AUCseg_cc.nii.gz,0.0267,0.1275,0.2419,0.0647
BraTS-GLI-00645-000_AUCseg_t2.nii.gz,0.0299,0.0154,0.2419,0.0648
BraTS-GLI-00608-000_AUCseg_cc.nii.gz,0.3489,0.0047,0.5624,0.9104
BraTS-GLI-00608-000_AUCseg_t2.nii.gz,0.3831,0.5999,0.5624,0.9104
BraTS-GLI-01160-000_AUCseg_cc.nii.gz,0.449,0.0123,0.623,0.5198
BraTS-GLI-01160-000_AUCseg_t2.nii.gz,0.0609,0.1329,0.623,0.5195
BraTS-GLI-00246-000_AUCseg_cc.nii.gz,0.5304,0.0841,0.8646,0.8219
BraTS-GLI-00246-000_AUCseg_t2.nii.gz,0.6034,0.5775,0.8646,0.8219
BraTS-GLI-00630-000_AUCseg_cc.nii.gz,0.1621,0.6027,0.4565,0.201
BraTS-GLI-00630-000_AUCseg_t2.nii.gz,0.0231,0.0118,0.4565,0.2006
BraTS-GLI-01448-000_AUCseg_cc.nii.gz,0.8497,0.3553,0.8002,0.8735
BraTS-GLI-01448-000_AUCseg_t2.nii.gz,0.4407,0.0075,0.8002,0.8735
BraTS-GLI-01525-000_AUCseg_cc.nii.gz,0.0435,0.0013,0.0911,0.399
BraTS-GLI-01525-000_AUCseg_t2.nii.gz,0.0344,0.0102,0.0911,0.3995
BraTS-GLI-00348-000_AUCseg_cc.nii.gz,0.0001,0,0.0413,0.3658
BraTS-GLI-00348-000_AUCseg_t2.nii.gz,0,0.0036,0.0413,0.3662
BraTS-GLI-01301-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-01301-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00032-001_AUCseg_cc.nii.gz,0.4964,0.4483,0.4649,0.5256
BraTS-GLI-00032-001_AUCseg_t2.nii.gz,0.3868,0.0122,0.4649,0.525
BraTS-GLI-00692-000_AUCseg_cc.nii.gz,0.1637,0.0191,0.1174,0.1744
BraTS-GLI-00692-000_AUCseg_t2.nii.gz,0.0873,0.0236,0.1174,0.1744
BraTS-GLI-01123-000_AUCseg_cc.nii.gz,0.7963,0.8498,0.3162,0.8744
BraTS-GLI-01123-000_AUCseg_t2.nii.gz,0.4722,0.2639,0.3162,0.8746
BraTS-GLI-00565-000_AUCseg_cc.nii.gz,0.7756,0.0113,0.6754,0.8648
BraTS-GLI-00565-000_AUCseg_t2.nii.gz,0.8219,0.826,0.6754,0.8648
BraTS-GLI-00405-000_AUCseg_cc.nii.gz,0.8894,0.33,0.8683,0.914
BraTS-GLI-00405-000_AUCseg_t2.nii.gz,0.5617,0.0319,0.8683,0.914
BraTS-GLI-00031-001_AUCseg_cc.nii.gz,0.7798,0.1611,0.2,0.8008
BraTS-GLI-00031-001_AUCseg_t2.nii.gz,0.7866,0.0864,0.2,0.8009
BraTS-GLI-00765-000_AUCseg_cc.nii.gz,0.1169,0,0.0003,0.1077
BraTS-GLI-00765-000_AUCseg_t2.nii.gz,0.056,0,0.0003,0.1077
BraTS-GLI-00525-001_AUCseg_cc.nii.gz,0.1763,0.0023,0.1696,0.9164
BraTS-GLI-00525-001_AUCseg_t2.nii.gz,0.2697,0.7826,0.1696,0.9164
BraTS-GLI-01039-000_AUCseg_cc.nii.gz,0.1364,0.7068,0.7631,0.307
BraTS-GLI-01039-000_AUCseg_t2.nii.gz,0.1625,0.0212,0.7631,0.307
BraTS-GLI-01309-000_AUCseg_cc.nii.gz,0.8439,0.1954,0.494,0.8936
BraTS-GLI-01309-000_AUCseg_t2.nii.gz,0.8171,0.2286,0.494,0.8937
BraTS-GLI-01210-000_AUCseg_cc.nii.gz,0.6299,0.5825,0.7839,0.6859
BraTS-GLI-01210-000_AUCseg_t2.nii.gz,0.61,0.1172,0.7839,0.6859
BraTS-GLI-00297-000_AUCseg_cc.nii.gz,0.509,0.0023,0.7376,0.8726
BraTS-GLI-00297-000_AUCseg_t2.nii.gz,0.6784,0.9125,0.7376,0.8726
BraTS-GLI-00030-000_AUCseg_cc.nii.gz,0.778,0.0259,0.6876,0.8428
BraTS-GLI-00030-000_AUCseg_t2.nii.gz,0.6105,0.2028,0.6876,0.8427
BraTS-GLI-00691-000_AUCseg_cc.nii.gz,0,0.0026,0.5532,0.606
BraTS-GLI-00691-000_AUCseg_t2.nii.gz,0,0.7944,0.5532,0.6055
BraTS-GLI-00568-000_AUCseg_cc.nii.gz,0.8096,0.0029,0.5876,0.8961
BraTS-GLI-00568-000_AUCseg_t2.nii.gz,0.4472,0.19,0.5876,0.8961
BraTS-GLI-01473-000_AUCseg_cc.nii.gz,0.0232,0,0.5537,0.4405
BraTS-GLI-01473-000_AUCseg_t2.nii.gz,0.0233,0.0192,0.5537,0.4405
BraTS-GLI-01533-000_AUCseg_cc.nii.gz,0.4362,0.0203,0.0182,0.9254
BraTS-GLI-01533-000_AUCseg_t2.nii.gz,0.2089,0.6099,0.0182,0.9253
BraTS-GLI-00242-000_AUCseg_cc.nii.gz,0.4221,0.0019,0.8023,0.6098
BraTS-GLI-00242-000_AUCseg_t2.nii.gz,0.4592,0.5468,0.8023,0.6098
BraTS-GLI-01288-000_AUCseg_cc.nii.gz,0.6411,0.006,0.5865,0.8662
BraTS-GLI-01288-000_AUCseg_t2.nii.gz,0.7215,0.643,0.5865,0.8662
BraTS-GLI-00807-000_AUCseg_cc.nii.gz,0.469,0.0356,0.7634,0.7882
BraTS-GLI-00807-000_AUCseg_t2.nii.gz,0.4952,0.2645,0.7634,0.7882
BraTS-GLI-01508-000_AUCseg_cc.nii.gz,0.0816,0.013,0.002,0.2069
BraTS-GLI-01508-000_AUCseg_t2.nii.gz,0.0305,0.4004,0.002,0.2072
BraTS-GLI-00520-000_AUCseg_cc.nii.gz,0.8195,0.8833,0.8182,0.8709
BraTS-GLI-00520-000_AUCseg_t2.nii.gz,0.4457,0.2309,0.8182,0.8709
BraTS-GLI-01311-000_AUCseg_cc.nii.gz,0.6241,0.8784,0.911,0.8364
BraTS-GLI-01311-000_AUCseg_t2.nii.gz,0.3442,0.0884,0.911,0.8364
BraTS-GLI-01325-000_AUCseg_cc.nii.gz,0.6089,0.1405,0.7494,0.7073
BraTS-GLI-01325-000_AUCseg_t2.nii.gz,0.3894,0.0402,0.7494,0.7074
BraTS-GLI-01458-000_AUCseg_cc.nii.gz,0.4565,0.0006,0.4342,0.9071
BraTS-GLI-01458-000_AUCseg_t2.nii.gz,0.6227,0.6983,0.4342,0.9071
BraTS-GLI-01130-000_AUCseg_cc.nii.gz,0.2093,0.4134,0.855,0.664
BraTS-GLI-01130-000_AUCseg_t2.nii.gz,0.1422,0.0787,0.855,0.664
BraTS-GLI-00559-001_AUCseg_cc.nii.gz,0.2935,0.0686,0.8762,0.6414
BraTS-GLI-00559-001_AUCseg_t2.nii.gz,0.3173,0.8555,0.8762,0.6414
BraTS-GLI-01221-000_AUCseg_cc.nii.gz,0.423,0.0073,0.6107,0.8398
BraTS-GLI-01221-000_AUCseg_t2.nii.gz,0.3692,0.3434,0.6107,0.8398
BraTS-GLI-01152-000_AUCseg_cc.nii.gz,0.0174,0,0.0059,0.0461
BraTS-GLI-01152-000_AUCseg_t2.nii.gz,0.012,0.0617,0.0059,0.0462
BraTS-GLI-00525-000_AUCseg_cc.nii.gz,0.8684,0.4427,0.0937,0.9234
BraTS-GLI-00525-000_AUCseg_t2.nii.gz,0.3673,0.0053,0.0937,0.9237
BraTS-GLI-00310-000_AUCseg_cc.nii.gz,0.5809,0.7448,0.8807,0.7894
BraTS-GLI-00310-000_AUCseg_t2.nii.gz,0.5845,0.3563,0.8807,0.7894
BraTS-GLI-00479-000_AUCseg_cc.nii.gz,0.0428,0.9432,0.6944,0.3108
BraTS-GLI-00479-000_AUCseg_t2.nii.gz,0.0495,0.456,0.6944,0.3106
BraTS-GLI-01245-000_AUCseg_cc.nii.gz,0.6484,0,0.3623,0.6669
BraTS-GLI-01245-000_AUCseg_t2.nii.gz,0.6349,0.0497,0.3623,0.6669
BraTS-GLI-00729-001_AUCseg_cc.nii.gz,0.0336,0,0.0782,0.047
BraTS-GLI-00729-001_AUCseg_t2.nii.gz,0.032,0.0241,0.0782,0.0472
BraTS-GLI-01659-000_AUCseg_cc.nii.gz,0.4687,0.0243,0.7883,0.6257
BraTS-GLI-01659-000_AUCseg_t2.nii.gz,0.4698,0.2691,0.7883,0.6255
BraTS-GLI-01429-000_AUCseg_cc.nii.gz,0.2705,0,0.0482,0.2626
BraTS-GLI-01429-000_AUCseg_t2.nii.gz,0.0686,0.0843,0.0482,0.2626
BraTS-GLI-00802-000_AUCseg_cc.nii.gz,0.1427,0,0.693,0.2198
BraTS-GLI-00802-000_AUCseg_t2.nii.gz,0.1712,0.0009,0.693,0.2198
BraTS-GLI-00152-000_AUCseg_cc.nii.gz,0.6396,0.0549,0.7655,0.8632
BraTS-GLI-00152-000_AUCseg_t2.nii.gz,0.635,0.4234,0.7655,0.8632
BraTS-GLI-01032-000_AUCseg_cc.nii.gz,0.0002,0.051,0.76,0.694
BraTS-GLI-01032-000_AUCseg_t2.nii.gz,0.0199,0.0243,0.76,0.4953
BraTS-GLI-00136-000_AUCseg_cc.nii.gz,0.2027,0.0547,0.3871,0.2573
BraTS-GLI-00136-000_AUCseg_t2.nii.gz,0.1192,0.0642,0.3871,0.2571
BraTS-GLI-00550-000_AUCseg_cc.nii.gz,0.0472,0.0273,0.15,0.0808
BraTS-GLI-00550-000_AUCseg_t2.nii.gz,0.0587,0.0004,0.15,0.0808
BraTS-GLI-01431-000_AUCseg_cc.nii.gz,0.2542,0.0127,0.6706,0.6097
BraTS-GLI-01431-000_AUCseg_t2.nii.gz,0.2514,0.2749,0.6706,0.6097
BraTS-GLI-01284-000_AUCseg_cc.nii.gz,0.5794,0.0155,0.7007,0.9151
BraTS-GLI-01284-000_AUCseg_t2.nii.gz,0.7262,0.7672,0.7007,0.9151
BraTS-GLI-00703-000_AUCseg_cc.nii.gz,0.01,0,0.3024,0.1822
BraTS-GLI-00703-000_AUCseg_t2.nii.gz,0.0128,0.3621,0.3024,0.1823
BraTS-GLI-01430-000_AUCseg_cc.nii.gz,0.6664,0.0137,0.3911,0.7785
BraTS-GLI-01430-000_AUCseg_t2.nii.gz,0.6014,0.1512,0.3911,0.778
BraTS-GLI-00791-000_AUCseg_cc.nii.gz,0.7411,0.0349,0.855,0.8711
BraTS-GLI-00791-000_AUCseg_t2.nii.gz,0.4322,0.1307,0.855,0.8711
BraTS-GLI-01285-000_AUCseg_cc.nii.gz,0.7067,0.0333,0.6677,0.7908
BraTS-GLI-01285-000_AUCseg_t2.nii.gz,0.6163,0.3645,0.6677,0.7904
BraTS-GLI-00610-001_AUCseg_cc.nii.gz,0.5499,0,0.0324,0.4846
BraTS-GLI-00610-001_AUCseg_t2.nii.gz,0.4535,0.0457,0.0324,0.4846
BraTS-GLI-00317-000_AUCseg_cc.nii.gz,0.8657,0.6189,0.896,0.8937
BraTS-GLI-00317-000_AUCseg_t2.nii.gz,0.4306,0.0265,0.896,0.8924
BraTS-GLI-00514-000_AUCseg_cc.nii.gz,0.1457,0.2123,0.6429,0.1918
BraTS-GLI-00514-000_AUCseg_t2.nii.gz,0.1625,0.0071,0.6429,0.1912
BraTS-GLI-00261-000_AUCseg_cc.nii.gz,0.7812,0.1054,0.8919,0.892
BraTS-GLI-00261-000_AUCseg_t2.nii.gz,0.7717,0.5267,0.8919,0.8919
BraTS-GLI-00032-000_AUCseg_cc.nii.gz,0.8419,0.4391,0.761,0.8769
BraTS-GLI-00032-000_AUCseg_t2.nii.gz,0.625,0.084,0.761,0.8769
BraTS-GLI-00448-000_AUCseg_cc.nii.gz,0.8278,0.0398,0.7029,0.8621
BraTS-GLI-00448-000_AUCseg_t2.nii.gz,0.6499,0.2418,0.7029,0.8621
BraTS-GLI-01471-000_AUCseg_cc.nii.gz,0.5291,0,0.7081,0.8331
BraTS-GLI-01471-000_AUCseg_t2.nii.gz,0.6559,0.8073,0.7081,0.833
BraTS-GLI-01235-000_AUCseg_cc.nii.gz,0.8977,0.653,0.913,0.9315
BraTS-GLI-01235-000_AUCseg_t2.nii.gz,0.3929,0.1374,0.913,0.9315
BraTS-GLI-00025-000_AUCseg_cc.nii.gz,0.1361,0,0.1162,0.1529
BraTS-GLI-00025-000_AUCseg_t2.nii.gz,0.1556,0,0.1162,0.153
BraTS-GLI-01382-000_AUCseg_cc.nii.gz,0.5798,0.2834,0.8922,0.8696
BraTS-GLI-01382-000_AUCseg_t2.nii.gz,0.6313,0.4746,0.8922,0.8696
BraTS-GLI-00051-000_AUCseg_cc.nii.gz,0.8877,0.0654,0.8254,0.9187
BraTS-GLI-00051-000_AUCseg_t2.nii.gz,0.5786,0.0928,0.8254,0.9184
BraTS-GLI-00056-001_AUCseg_cc.nii.gz,0.8197,0.3334,0.6168,0.789
BraTS-GLI-00056-001_AUCseg_t2.nii.gz,0.6379,0.1748,0.6168,0.789
BraTS-GLI-01489-000_AUCseg_cc.nii.gz,0.0309,0.0244,0.0784,0.7773
BraTS-GLI-01489-000_AUCseg_t2.nii.gz,0.0466,0.6071,0.0784,0.7773
BraTS-GLI-01466-000_AUCseg_cc.nii.gz,0.1504,0.0149,0.6694,0.6523
BraTS-GLI-01466-000_AUCseg_t2.nii.gz,0.213,0.8675,0.6694,0.651
BraTS-GLI-01366-000_AUCseg_cc.nii.gz,0.1015,0,0.0014,0.1067
BraTS-GLI-01366-000_AUCseg_t2.nii.gz,0.0998,0,0.0014,0.1067
BraTS-GLI-00808-000_AUCseg_cc.nii.gz,0.7999,0,0.7367,0.8955
BraTS-GLI-00808-000_AUCseg_t2.nii.gz,0.5393,0.1849,0.7367,0.8955
BraTS-GLI-00233-000_AUCseg_cc.nii.gz,0.1321,0.2096,0.7554,0.422
BraTS-GLI-00233-000_AUCseg_t2.nii.gz,0.0989,0.5066,0.7554,0.4185
BraTS-GLI-01079-000_AUCseg_cc.nii.gz,0.7847,0.0228,0.8248,0.8548
BraTS-GLI-01079-000_AUCseg_t2.nii.gz,0.6481,0.278,0.8248,0.8548
BraTS-GLI-01185-000_AUCseg_cc.nii.gz,0.0064,0.0267,0.1403,0.3083
BraTS-GLI-01185-000_AUCseg_t2.nii.gz,0.0039,0.2131,0.1403,0.3087
BraTS-GLI-00024-000_AUCseg_cc.nii.gz,0.768,0.0031,0.4473,0.765
BraTS-GLI-00024-000_AUCseg_t2.nii.gz,0.4871,0.004,0.4473,0.7651
BraTS-GLI-00574-000_AUCseg_cc.nii.gz,0.8397,0.0157,0.699,0.839
BraTS-GLI-00574-000_AUCseg_t2.nii.gz,0.4332,0.0055,0.699,0.839
BraTS-GLI-00507-000_AUCseg_cc.nii.gz,0.9014,0.6328,0.8301,0.9242
BraTS-GLI-00507-000_AUCseg_t2.nii.gz,0.3915,0.1001,0.8301,0.9233
BraTS-GLI-00540-001_AUCseg_cc.nii.gz,0.0207,0,0.0088,0.0685
BraTS-GLI-00540-001_AUCseg_t2.nii.gz,0.0227,0,0.0088,0.0688
BraTS-GLI-01278-000_AUCseg_cc.nii.gz,0.7794,0.1064,0.9159,0.8454
BraTS-GLI-01278-000_AUCseg_t2.nii.gz,0.8189,0.0192,0.9159,0.8454
BraTS-GLI-01408-000_AUCseg_cc.nii.gz,0.7726,0.0217,0.7208,0.8884
BraTS-GLI-01408-000_AUCseg_t2.nii.gz,0.6207,0.3175,0.7208,0.8884
BraTS-GLI-00572-000_AUCseg_cc.nii.gz,0.3138,0.1963,0.2081,0.4468
BraTS-GLI-00572-000_AUCseg_t2.nii.gz,0.1859,0.0181,0.2081,0.447
BraTS-GLI-00839-000_AUCseg_cc.nii.gz,0.2285,0,0.1497,0.2259
BraTS-GLI-00839-000_AUCseg_t2.nii.gz,0.2475,0.0033,0.1497,0.226
BraTS-GLI-00011-000_AUCseg_cc.nii.gz,0.8824,0,0.8332,0.9013
BraTS-GLI-00011-000_AUCseg_t2.nii.gz,0.6033,0.0007,0.8332,0.9013
BraTS-GLI-01246-000_AUCseg_cc.nii.gz,0.7518,0.0447,0.8366,0.8776
BraTS-GLI-01246-000_AUCseg_t2.nii.gz,0.4064,0.3406,0.8366,0.8776
BraTS-GLI-00753-001_AUCseg_cc.nii.gz,0.0024,0.0079,0.0062,0.0074
BraTS-GLI-00753-001_AUCseg_t2.nii.gz,0.0018,0,0.0062,0.0074
BraTS-GLI-01252-000_AUCseg_cc.nii.gz,0.2495,0.0367,0.2684,0.3063
BraTS-GLI-01252-000_AUCseg_t2.nii.gz,0.2757,0.1061,0.2684,0.3063
BraTS-GLI-00611-001_AUCseg_cc.nii.gz,0.6411,0.9012,0.3529,0.7985
BraTS-GLI-00611-001_AUCseg_t2.nii.gz,0.6456,0.7534,0.3529,0.7985
BraTS-GLI-00698-000_AUCseg_cc.nii.gz,0.2416,0.0359,0.6855,0.3931
BraTS-GLI-00698-000_AUCseg_t2.nii.gz,0.1148,0.2348,0.6855,0.3931
BraTS-GLI-01047-000_AUCseg_cc.nii.gz,0.3825,0.0381,0.7164,0.7192
BraTS-GLI-01047-000_AUCseg_t2.nii.gz,0.3299,0.6186,0.7164,0.7188
BraTS-GLI-01243-000_AUCseg_cc.nii.gz,0.6198,0.7449,0.7843,0.8126
BraTS-GLI-01243-000_AUCseg_t2.nii.gz,0.6213,0.7342,0.7843,0.8126
